Section,Kind of Ballast/Driver,Circuit,B/D Qty,Wires Qty,Work Center,Option,Length,ID,Task,Unit Time (min),Qty,Total Time (min)
Complete Section,ERS,2A/B,4,3,Assembly,pcswcse24,12,3,bring power wires to main exit,0.2,2,0.4
Complete Section,ERS,2A/B,4,3,Assembly,pcswcsers24,12,3,bring power wires to main exit,0.1,2,0.2
Complete Section,ERS,2A/B,4,3,Assembly,pcswcsers24,12,4,identify wires circuits,0.15,2,0.3
Complete Section,ERS,2A/B,4,3,Assembly,pcswcse24,12,4,identify wires circuits,0.15,2,0.3
Complete Section,ERS,2A/B,4,3,Assembly,pcswcse24,12,5,extra time to passing wires for XO housing,2.02,1,2.02
Complete Section,ERS,2A/B,6,3,Assembly,pcswcsers26,12,1,connect 2 ballasts together (3 wires each),0.36,2,0.72
Complete Section,ERS,2A/B,6,3,Assembly,pcswcse26,12,1,connect 2 ballasts together (3 wires each),0.36,2,0.72
Complete Section,ERS,2A/B,6,3,Assembly,pcswcsers26,12,2,connect 1 ballast (3wires) to 2 previous ballast,0.18,2,0.36
Complete Section,ERS,2A/B,6,3,Assembly,pcswcse26,12,2,connect 1 ballast (3wires) to 2 previous ballast,0.18,2,0.36
Complete Section,ERS,2A/B,6,3,Assembly,pcswcsers26,12,3,"take 3 wires, plug in connector, place, put tie-wrap",0.48,2,0.96
Complete Section,ERS,2A/B,6,3,Assembly,pcswcse26,12,3,"take 3 wires, plug in connector, place, put tie-wrap",0.48,2,0.96
Complete Section,ERS,2A/B,6,3,Assembly,pcswcsers26,12,4,bring power wires to main exit,0.2,2,0.4
Complete Section,ERS,2A/B,6,3,Assembly,pcswcse26,12,4,bring power wires to main exit,0.2,2,0.4
Complete Section,ERS,2A/B,6,3,Assembly,pcswcsers26,12,5,identify wires circuits,0.15,2,0.3
Complete Section,ERS,2A/B,6,3,Assembly,pcswcse26,12,5,identify wires circuits,0.15,2,0.3
Complete Section,ERS,2A/B,6,3,Assembly,pcswcse26,12,6,extra time to passing wires for XO housing,2.2,1,2.2
Complete Section,ERS,2A/B,10,3,Assembly,pcswcsers210,12,1,connect 2 ballasts together (3 wires each),0.36,4,1.44
Complete Section,ERS,2A/B,10,3,Assembly,pcswcse210,12,1,connect 2 ballasts together (3 wires each),0.36,4,1.44
Complete Section,ERS,2A/B,10,3,Assembly,pcswcsers210,12,2,connect 2 groups of ballasts together (3 wires each),0.55,4,2.2
Complete Section,ERS,2A/B,10,3,Assembly,pcswcse210,12,2,connect 2 groups of ballasts together (3 wires each),0.55,4,2.2
Complete Section,ERS,2A/B,10,3,Assembly,pcswcsers210,12,3,"take 3 wires, plug in connector, place, put tie-wrap",0.48,2,0.96
Complete Section,ERS,2A/B,10,3,Assembly,pcswcse210,12,3,"take 3 wires, plug in connector, place, put tie-wrap",0.48,2,0.96
Complete Section,ERS,2A/B,10,3,Assembly,pcswcsers210,12,4,bring power wires to main exit,0.2,2,0.4
Complete Section,ERS,2A/B,10,3,Assembly,pcswcse210,12,4,bring power wires to main exit,0.2,2,0.4
Complete Section,ERS,2A/B,10,3,Assembly,pcswcsers210,12,5,identify wires circuits,0.15,2,0.3
Complete Section,ERS,2A/B,10,3,Assembly,pcswcse210,12,5,identify wires circuits,0.15,2,0.3
Complete Section,ERS,2A/B,10,3,Assembly,pcswcse210,12,6,extra time to passing wires for XO housing,3.11,1,3.11
SR1,ERS,1,1,3,Assembly,pcswsr1ers11,12,1,plug connector on each 3 wires of 1 ballast,0.3,1,0.3
SR1,ERS,1,1,3,Assembly,pcswsr1e11,12,1,plug connector on each 3 wires of 1 ballast,0.3,1,0.3
SR1,ERS,1,1,3,Assembly,pcswsr1ers11,12,1,plug connector on each 3 wires of 1 ballast,0.18,1,0.18
SR1,ERS,1,1,3,Assembly,pcswsr1ers11,12,2,"take 3 wires, plug in connector, place, put tie-wrap",0.48,2,0.96
SR1,ERS,1,1,3,Assembly,pcswsr1e11,12,2,"take 3 wires, plug in connector, place, put tie-wrap",0.48,2,0.96
SR1,ERS,1,1,3,Assembly,pcswsr1ers11,12,3,bring power wires to main exit,0.2,1,0.2
SR1,ERS,1,1,3,Assembly,pcswsr1e11,12,3,bring power wires to main exit,0.2,1,0.2
SR1,ERS,1,1,3,Assembly,pcswsr1ers11,12,3,bring power wires to main exit,0.1,1,0.1
SR1,ERS,1,1,3,Assembly,pcswsr1ers11,12,4,bring wires to exit for system-run,0.2,1,0.2
SR1,ERS,1,1,3,Assembly,pcswsr1e11,12,4,bring wires to exit for system-run,0.2,1,0.2
SR1,ERS,1,1,3,Assembly,pcswsr1ers11,12,4,bring wires to exit for system-run,0.1,1,0.1
SR1,ERS,1,1,3,Assembly,pcswsr1e11,12,5,extra time to passing wires for XO housing,0.54,1,0.54
SR1,ERS,1,2,3,Assembly,pcswsr1ers12,12,1,connect 2 ballasts together (3 wires each),0.36,1,0.36
SR1,ERS,1,2,3,Assembly,pcswsr1e12,12,1,connect 2 ballasts together (3 wires each),0.36,1,0.36
SR1,ERS,1,2,3,Assembly,pcswsr1ers12,12,2,"take 3 wires, plug in connector, place, put tie-wrap",0.48,2,0.96
SR1,ERS,1,2,3,Assembly,pcswsr1e12,12,2,"take 3 wires, plug in connector, place, put tie-wrap",0.48,2,0.96
SR1,ERS,1,2,3,Assembly,pcswsr1ers12,12,3,bring power wires to main exit,0.2,1,0.2
SR1,ERS,1,2,3,Assembly,pcswsr1e12,12,3,bring power wires to main exit,0.2,1,0.2
SR1,ERS,1,2,3,Assembly,pcswsr1ers12,12,3,bring power wires to main exit,0.1,1,0.1
SR1,ERS,1,2,3,Assembly,pcswsr1ers12,12,4,bring wires to exit for system-run,0.2,1,0.2
SR1,ERS,1,2,3,Assembly,pcswsr1e12,12,4,bring wires to exit for system-run,0.2,1,0.2
SR1,ERS,1,2,3,Assembly,pcswsr1ers12,12,4,bring wires to exit for system-run,0.1,1,0.1
SR1,ERS,1,2,3,Assembly,pcswsr1e12,12,5,extra time to passing wires for XO housing,0.86,1,0.86
SR1,ERS,1,3,3,Assembly,pcswsr1ers13,12,1,connect 2 ballasts together (3 wires each),0.36,1,0.36
SR1,ERS,1,3,3,Assembly,pcswsr1e13,12,1,connect 2 ballasts together (3 wires each),0.36,1,0.36
SR1,ERS,1,3,3,Assembly,pcswsr1ers13,12,2,connect 1 ballast (3wires) to 2 previous ballast,0.18,1,0.18
SR1,ERS,1,3,3,Assembly,pcswsr1e13,12,2,connect 1 ballast (3wires) to 2 previous ballast,0.18,1,0.18
SR1,ERS,1,3,3,Assembly,pcswsr1ers13,12,3,"take 3 wires, plug in connector, place, put tie-wrap",0.48,2,0.96
SR1,ERS,1,3,3,Assembly,pcswsr1e13,12,3,"take 3 wires, plug in connector, place, put tie-wrap",0.48,2,0.96
SR1,ERS,1,3,3,Assembly,pcswsr1ers13,12,4,bring power wires to main exit,0.2,1,0.2
SR1,ERS,1,3,3,Assembly,pcswsr1e13,12,4,bring power wires to main exit,0.2,1,0.2
SR1,ERS,1,3,3,Assembly,pcswsr1ers13,12,5,bring wires to exit for system-run,0.2,1,0.2
SR1,ERS,1,3,3,Assembly,pcswsr1e13,12,5,bring wires to exit for system-run,0.2,1,0.2
SR1,ERS,1,3,3,Assembly,pcswsr1e13,12,6,extra time to passing wires for XO housing,1.9,1,1.9
SR1,ERS,1,4,3,Assembly,pcswsr1ers14,12,1,connect 2 ballasts together (3 wires each),0.36,2,0.72
SR1,ERS,1,4,3,Assembly,pcswsr1e14,12,1,connect 2 ballasts together (3 wires each),0.36,2,0.72
SR1,ERS,1,4,3,Assembly,pcswsr1ers14,12,2,connect 2 groups of ballasts together (3 wires each),0.55,1,0.55
SR1,ERS,1,4,3,Assembly,pcswsr1e14,12,2,connect 2 groups of ballasts together (3 wires each),0.55,1,0.55
SR1,ERS,1,4,3,Assembly,pcswsr1ers14,12,3,"take 3 wires, plug in connector, place, put tie-wrap",0.48,2,0.96
SR1,ERS,1,4,3,Assembly,pcswsr1e14,12,3,"take 3 wires, plug in connector, place, put tie-wrap",0.48,2,0.96
SR1,ERS,1,4,3,Assembly,pcswsr1ers14,12,4,bring power wires to main exit,0.2,1,0.2
SR1,ERS,1,4,3,Assembly,pcswsr1e14,12,4,bring power wires to main exit,0.2,1,0.2
SR1,ERS,1,4,3,Assembly,pcswsr1ers14,12,5,bring wires to exit for system-run,0.2,1,0.2
SR1,ERS,1,4,3,Assembly,pcswsr1e14,12,5,bring wires to exit for system-run,0.2,1,0.2
SR1,ERS,1,4,3,Assembly,pcswsr1e14,12,6,extra time to passing wires for XO housing,1.32,1,1.32
SR1,ERS,1,5,3,Assembly,pcswsr1ers15,12,1,connect 2 ballasts together (3 wires each),0.36,2,0.72
SR1,ERS,1,5,3,Assembly,pcswsr1e15,12,1,connect 2 ballasts together (3 wires each),0.36,2,0.72
SR1,ERS,1,5,3,Assembly,pcswsr1ers15,12,2,connect 1 ballast (3wires) to 2 previous ballast,0.18,1,0.18
SR1,ERS,1,5,3,Assembly,pcswsr1e15,12,2,connect 1 ballast (3wires) to 2 previous ballast,0.18,1,0.18
SR1,ERS,1,5,3,Assembly,pcswsr1ers15,12,3,connect 2 groups of ballasts together (3 wires each),0.55,2,1.1
SR1,ERS,1,5,3,Assembly,pcswsr1e15,12,3,connect 2 groups of ballasts together (3 wires each),0.55,1,0.55
SR1,ERS,1,5,3,Assembly,pcswsr1ers15,12,4,"take 3 wires, plug in connector, place, put tie-wrap",0.48,2,0.96
SR1,ERS,1,5,3,Assembly,pcswsr1e15,12,4,"take 3 wires, plug in connector, place, put tie-wrap",0.48,2,0.96
SR1,ERS,1,5,3,Assembly,pcswsr1ers15,12,5,bring power wires to main exit,0.2,1,0.2
SR1,ERS,1,5,3,Assembly,pcswsr1e15,12,5,bring power wires to main exit,0.2,2,0.4
SR1,ERS,1,5,3,Assembly,pcswsr1ers15,12,6,bring wires to exit for system-run,0.2,1,0.2
SR1,ERS,1,5,3,Assembly,pcswsr1e15,12,6,extra time to passing wires for XO housing,1.41,1,1.41
SR1,ERS,1,6,3,Assembly,pcswsr1ers16,12,1,connect 2 ballasts together (3 wires each),0.36,3,1.08
SR1,ERS,1,6,3,Assembly,pcswsr1e16,12,1,connect 2 ballasts together (3 wires each),0.36,3,1.08
SR1,ERS,1,6,3,Assembly,pcswsr1ers16,12,2,connect 2 groups of ballasts together (3 wires each),0.55,2,1.1
SR1,ERS,1,6,3,Assembly,pcswsr1e16,12,2,connect 2 groups of ballasts together (3 wires each),0.55,2,1.1
SR1,ERS,1,6,3,Assembly,pcswsr1ers16,12,3,"take 3 wires, plug in connector, place, put tie-wrap",0.48,2,0.96
SR1,ERS,1,6,3,Assembly,pcswsr1e16,12,3,"take 3 wires, plug in connector, place, put tie-wrap",0.48,2,0.96
SR1,ERS,1,6,3,Assembly,pcswsr1ers16,12,4,bring power wires to main exit,0.2,1,0.2
SR1,ERS,1,6,3,Assembly,pcswsr1e16,12,4,bring power wires to main exit,0.2,1,0.2
SR1,ERS,1,6,3,Assembly,pcswsr1ers16,12,5,bring wires to exit for system-run,0.2,1,0.2
SR1,ERS,1,6,3,Assembly,pcswsr1e16,12,5,bring wires to exit for system-run,0.2,1,0.2
SR1,ERS,1,6,3,Assembly,pcswsr1e16,12,6,extra time to passing wires for XO housing,1.77,1,1.77
SR1,ERS,2,2,3,Assembly,pcswsr1ersrs22,12,1,plug connector on each 3 wires of 1 ballast,0.3,4,1.2
SR1,ERS,2,2,3,Assembly,pcswsr1ers22,12,2,"take 3 wires, plug in connector, place, put tie-wrap",0.48,4,1.92
SR1,ERS,2,2,3,Assembly,pcswsr1ers22,12,3,bring power wires to main exit,0.1,2,0.2
SR1,ERS,2,2,3,Assembly,pcswsr1ers22,12,4,identify wires circuits,0.15,4,0.6
SR1,ERS,2,2,3,Assembly,pcswsr1ers22,12,5,bring wires to exit for system-run,0.1,2,0.2
SR1,ERS,2,4,3,Assembly,pcswsr1ers24,12,1,connect 2 ballasts together (3 wires each),0.36,2,0.72
SR1,ERS,2,4,3,Assembly,pcswsr1e24,12,1,connect 2 ballasts together (3 wires each),0.36,2,0.72
SR1,ERS,2,4,3,Assembly,pcswsr1ers24,12,2,"take 3 wires, plug in connector, place, put tie-wrap",0.48,4,1.92
SR1,ERS,2,4,3,Assembly,pcswsr1e24,12,2,"take 3 wires, plug in connector, place, put tie-wrap",0.48,4,1.92
SR1,ERS,2,4,3,Assembly,pcswsr1ers24,12,3,bring power wires to main exit,0.2,2,0.4
SR1,ERS,2,4,3,Assembly,pcswsr1e24,12,3,bring power wires to main exit,0.2,2,0.4
SR1,ERS,2,4,3,Assembly,pcswsr1ers24,12,3,bring power wires to main exit,0.1,2,0.2
SR1,ERS,2,4,3,Assembly,pcswsr1ers24,12,4,identify wires circuits,0.15,4,0.6
SR1,ERS,2,4,3,Assembly,pcswsr1e24,12,4,identify wires circuits,0.15,4,0.6
SR1,ERS,2,4,3,Assembly,pcswsr1ers24,12,5,bring wires to exit for system-run,0.2,2,0.4
SR1,ERS,2,4,3,Assembly,pcswsr1e24,12,5,bring wires to exit for system-run,0.2,2,0.4
SR1,ERS,2,4,3,Assembly,pcswsr1ers24,12,5,bring wires to exit for system-run,0.1,2,0.2
SR1,ERS,2,4,3,Assembly,pcswsr1e24,12,6,extra time to passing wires for XO housing,2.02,1,2.02
SR1,ERS,2,6,3,Assembly,pcswsr1ers26,12,1,connect 2 ballasts together (3 wires each),0.36,2,0.72
SR1,ERS,2,6,3,Assembly,pcswsr1e26,12,1,connect 2 ballasts together (3 wires each),0.36,2,0.72
SR1,ERS,2,6,3,Assembly,pcswsr1ers26,12,2,connect 1 ballast (3wires) to 2 previous ballast,0.18,2,0.36
SR1,ERS,2,6,3,Assembly,pcswsr1e26,12,2,connect 1 ballast (3wires) to 2 previous ballast,0.18,2,0.36
SR1,ERS,2,6,3,Assembly,pcswsr1ers26,12,3,"take 3 wires, plug in connector, place, put tie-wrap",0.48,4,1.92
SR1,ERS,2,6,3,Assembly,pcswsr1e26,12,3,"take 3 wires, plug in connector, place, put tie-wrap",0.48,4,1.92
SR1,ERS,2,6,3,Assembly,pcswsr1ers26,12,4,bring power wires to main exit,0.2,2,0.4
SR1,ERS,2,6,3,Assembly,pcswsr1e26,12,4,bring power wires to main exit,0.2,2,0.4
SR1,ERS,2,6,3,Assembly,pcswsr1ers26,12,5,identify wires circuits,0.15,4,0.6
SR1,ERS,2,6,3,Assembly,pcswsr1e26,12,5,identify wires circuits,0.15,4,0.6
SR1,ERS,2,6,3,Assembly,pcswsr1ers26,12,6,bring wires to exit for system-run,0.2,2,0.4
SR1,ERS,2,6,3,Assembly,pcswsr1e26,12,6,bring wires to exit for system-run,0.2,2,0.4
SR1,ERS,2,6,3,Assembly,pcswsr1e26,12,7,extra time to passing wires for XO housing,2.2,1,2.2
SR1,ERS,2,10,3,Assembly,pcswsr1ers210,12,1,connect 2 ballasts together (3 wires each),0.36,4,1.44
SR1,ERS,2,10,3,Assembly,pcswsr1e210,12,1,connect 2 ballasts together (3 wires each),0.36,4,1.44
SR1,ERS,2,10,3,Assembly,pcswsr1ers210,12,2,connect 2 groups of ballasts together (3 wires each),0.55,2,1.1
SR1,ERS,2,10,3,Assembly,pcswsr1e210,12,2,connect 2 groups of ballasts together (3 wires each),0.55,2,1.1
SR1,ERS,2,10,3,Assembly,pcswsr1ers210,12,3,connect 1 ballast (3wires) to 2 previous ballast,0.18,2,0.36
SR1,ERS,2,10,3,Assembly,pcswsr1e210,12,3,connect 1 ballast (3wires) to 2 previous ballast,0.18,2,0.36
SR1,ERS,2,10,3,Assembly,pcswsr1ers210,12,4,"take 3 wires, plug in connector, place, put tie-wrap",0.48,4,1.92
SR1,ERS,2,10,3,Assembly,pcswsr1e210,12,4,"take 3 wires, plug in connector, place, put tie-wrap",0.48,4,1.92
SR1,ERS,2,10,3,Assembly,pcswsr1ers210,12,5,bring power wires to main exit,0.2,2,0.4
SR1,ERS,2,10,3,Assembly,pcswsr1e210,12,5,bring power wires to main exit,0.2,2,0.4
SR1,ERS,2,10,3,Assembly,pcswsr1ers210,12,6,identify wires circuits,0.15,4,0.6
SR1,ERS,2,10,3,Assembly,pcswsr1e210,12,6,identify wires circuits,0.15,4,0.6
SR1,ERS,2,10,3,Assembly,pcswsr1ers210,12,7,bring wires to exit for system-run,0.2,2,0.4
SR1,ERS,2,10,3,Assembly,pcswsr1e210,12,7,bring wires to exit for system-run,0.2,2,0.4
SR1,ERS,2,10,3,Assembly,pcswsr1e210,12,8,extra time to passing wires for XO housing,3.11,1,3.11
SR1,ERS,2A/B,2,3,Assembly,pcswsr1ersrs22,12,1,plug connector on each 3 wires of 1 ballast,0.3,4,1.2
SR1,ERS,2A/B,2,3,Assembly,pcswsr1ers22,12,2,"take 3 wires, plug in connector, place, put tie-wrap",0.48,4,1.92
SR1,ERS,2A/B,2,3,Assembly,pcswsr1ers22,12,3,bring power wires to main exit,0.1,2,0.2
SR1,ERS,2A/B,2,3,Assembly,pcswsr1ers22,12,4,identify wires circuits,0.15,4,0.6
SR1,ERS,2A/B,2,3,Assembly,pcswsr1ers22,12,5,bring wires to exit for system-run,0.1,2,0.2
SR1,ERS,2A/B,4,3,Assembly,pcswsr1ers24,12,1,connect 2 ballasts together (3 wires each),0.36,2,0.72
SR1,ERS,2A/B,4,3,Assembly,pcswsr1e24,12,1,connect 2 ballasts together (3 wires each),0.36,2,0.72
SR1,ERS,2A/B,4,3,Assembly,pcswsr1ers24,12,2,"take 3 wires, plug in connector, place, put tie-wrap",0.48,4,1.92
SR1,ERS,2A/B,4,3,Assembly,pcswsr1e24,12,2,"take 3 wires, plug in connector, place, put tie-wrap",0.48,4,1.92
SR1,ERS,2A/B,4,3,Assembly,pcswsr1ers24,12,3,bring power wires to main exit,0.2,2,0.4
SR1,ERS,2A/B,4,3,Assembly,pcswsr1e24,12,3,bring power wires to main exit,0.2,2,0.4
SR1,ERS,2A/B,4,3,Assembly,pcswsr1ers24,12,3,bring power wires to main exit,0.1,2,0.2
SR1,ERS,2A/B,4,3,Assembly,pcswsr1ers24,12,4,identify wires circuits,0.15,4,0.6
SR1,ERS,2A/B,4,3,Assembly,pcswsr1e24,12,4,identify wires circuits,0.15,4,0.6
SR1,ERS,2A/B,4,3,Assembly,pcswsr1ers24,12,5,bring wires to exit for system-run,0.2,2,0.4
SR1,ERS,2A/B,4,3,Assembly,pcswsr1e24,12,5,bring wires to exit for system-run,0.2,2,0.4
SR1,ERS,2A/B,4,3,Assembly,pcswsr1ers24,12,5,bring wires to exit for system-run,0.1,2,0.2
SR1,ERS,2A/B,4,3,Assembly,pcswsr1e24,12,6,extra time to passing wires for XO housing,2.02,1,2.02
SR1,ERS,2A/B,6,3,Assembly,pcswsr1ers26,12,1,connect 2 ballasts together (3 wires each),0.36,2,0.72
SR1,ERS,2A/B,6,3,Assembly,pcswsr1e26,12,1,connect 2 ballasts together (3 wires each),0.36,2,0.72
SR1,ERS,2A/B,6,3,Assembly,pcswsr1ers26,12,2,connect 1 ballast (3wires) to 2 previous ballast,0.18,2,0.36
SR1,ERS,2A/B,6,3,Assembly,pcswsr1e26,12,2,connect 1 ballast (3wires) to 2 previous ballast,0.18,2,0.36
SR1,ERS,2A/B,6,3,Assembly,pcswsr1ers26,12,3,"take 3 wires, plug in connector, place, put tie-wrap",0.48,4,1.92
SR1,ERS,2A/B,6,3,Assembly,pcswsr1e26,12,3,"take 3 wires, plug in connector, place, put tie-wrap",0.48,4,1.92
SR1,ERS,2A/B,6,3,Assembly,pcswsr1ers26,12,4,bring power wires to main exit,0.2,2,0.4
SR1,ERS,2A/B,6,3,Assembly,pcswsr1e26,12,4,bring power wires to main exit,0.2,2,0.4
SR1,ERS,2A/B,6,3,Assembly,pcswsr1ers26,12,5,identify wires circuits,0.15,4,0.6
SR1,ERS,2A/B,6,3,Assembly,pcswsr1e26,12,5,identify wires circuits,0.15,4,0.6
SR1,ERS,2A/B,6,3,Assembly,pcswsr1ers26,12,6,bring wires to exit for system-run,0.2,2,0.4
SR1,ERS,2A/B,6,3,Assembly,pcswsr1e26,12,6,bring wires to exit for system-run,0.2,2,0.4
SR1,ERS,2A/B,6,3,Assembly,pcswsr1e26,12,7,extra time to passing wires for XO housing,2.2,1,2.2
SR1,ERS,2A/B,10,3,Assembly,pcswsr1ers210,12,1,connect 2 ballasts together (3 wires each),0.36,4,1.44
SR1,ERS,2A/B,10,3,Assembly,pcswsr1e210,12,1,connect 2 ballasts together (3 wires each),0.36,4,1.44
SR1,ERS,2A/B,10,3,Assembly,pcswsr1ers210,12,2,connect 2 groups of ballasts together (3 wires each),0.55,2,1.1
SR1,ERS,2A/B,10,3,Assembly,pcswsr1e210,12,2,connect 2 groups of ballasts together (3 wires each),0.55,2,1.1
SR1,ERS,2A/B,10,3,Assembly,pcswsr1ers210,12,3,connect 1 ballast (3wires) to 2 previous ballast,0.18,2,0.36
SR1,ERS,2A/B,10,3,Assembly,pcswsr1e210,12,3,connect 1 ballast (3wires) to 2 previous ballast,0.18,2,0.36
SR1,ERS,2A/B,10,3,Assembly,pcswsr1ers210,12,4,"take 3 wires, plug in connector, place, put tie-wrap",0.48,4,1.92
SR1,ERS,2A/B,10,3,Assembly,pcswsr1e210,12,4,"take 3 wires, plug in connector, place, put tie-wrap",0.48,4,1.92
SR1,ERS,2A/B,10,3,Assembly,pcswsr1ers210,12,5,bring power wires to main exit,0.2,2,0.4
SR1,ERS,2A/B,10,3,Assembly,pcswsr1e210,12,5,bring power wires to main exit,0.2,2,0.4
SR1,ERS,2A/B,10,3,Assembly,pcswsr1ers210,12,6,identify wires circuits,0.15,4,0.6
SR1,ERS,2A/B,10,3,Assembly,pcswsr1e210,12,6,identify wires circuits,0.15,4,0.6
SR1,ERS,2A/B,10,3,Assembly,pcswsr1ers210,12,7,bring wires to exit for system-run,0.2,2,0.4
SR1,ERS,2A/B,10,3,Assembly,pcswsr1e210,12,7,bring wires to exit for system-run,0.2,2,0.4
SR1,ERS,2A/B,10,3,Assembly,pcswsr1e210,12,8,extra time to passing wires for XO housing,3.11,1,3.11
SRE,ERS,1,1,3,Assembly,pcswsreers11,12,1,bring power wires to main exit,0.2,1,0.2
SRE,ERS,1,1,3,Assembly,pcswsree11,12,1,bring power wires to main exit,0.2,1,0.2
SRE,ERS,1,1,3,Assembly,pcswsreers11,12,1,bring power wires to main exit,0.1,1,0.1
SRE,ERS,1,1,3,Assembly,pcswsree11,12,2,extra time to passing wires for XO housing,0.05,1,0.05
SRE,ERS,1,2,3,Assembly,pcswsreers12,12,1,connect 2 ballasts together (3 wires each),0.36,1,0.36
SRE,ERS,1,2,3,Assembly,pcswsree12,12,1,connect 2 ballasts together (3 wires each),0.36,1,0.36
SRE,ERS,1,2,3,Assembly,pcswsreers12,12,2,"take 3 wires, plug in connector, place, put tie-wrap",0.48,1,0.48
SRE,ERS,1,2,3,Assembly,pcswsree12,12,2,"take 3 wires, plug in connector, place, put tie-wrap",0.48,1,0.48
SRE,ERS,1,2,3,Assembly,pcswsreers12,12,3,bring power wires to main exit,0.2,1,0.2
SRE,ERS,1,2,3,Assembly,pcswsree12,12,3,bring power wires to main exit,0.2,1,0.2
SRE,ERS,1,2,3,Assembly,pcswsreers12,12,3,bring power wires to main exit,0.1,1,0.1
SRE,ERS,1,2,3,Assembly,pcswsree12,12,4,extra time to passing wires for XO housing,0.52,1,0.52
SRE,ERS,1,3,3,Assembly,pcswsreers13,12,1,connect 2 ballasts together (3 wires each),0.36,1,0.36
SRE,ERS,1,3,3,Assembly,pcswsree13,12,1,connect 2 ballasts together (3 wires each),0.36,1,0.36
SRE,ERS,1,3,3,Assembly,pcswsreers13,12,2,connect 1 ballast (3wires) to 2 previous ballast,0.18,1,0.18
SRE,ERS,1,3,3,Assembly,pcswsree13,12,2,connect 1 ballast (3wires) to 2 previous ballast,0.18,1,0.18
SRE,ERS,1,3,3,Assembly,pcswsreers13,12,3,"take 3 wires, plug in connector, place, put tie-wrap",0.48,1,0.48
SRE,ERS,1,3,3,Assembly,pcswsree13,12,3,"take 3 wires, plug in connector, place, put tie-wrap",0.48,1,0.48
SRE,ERS,1,3,3,Assembly,pcswsreers13,12,4,bring power wires to main exit,0.2,1,0.2
SRE,ERS,1,3,3,Assembly,pcswsree13,12,4,bring power wires to main exit,0.2,1,0.2
SRE,ERS,1,3,3,Assembly,pcswsree13,12,5,extra time to passing wires for XO housing,0.61,1,0.61
SRE,ERS,1,4,3,Assembly,pcswsreers14,12,1,connect 2 ballasts together (3 wires each),0.36,2,0.72
SRE,ERS,1,4,3,Assembly,pcswsree14,12,1,connect 2 ballasts together (3 wires each),0.36,2,0.72
SRE,ERS,1,4,3,Assembly,pcswsreers14,12,2,connect 2 groups of ballasts together (3 wires each),0.55,1,0.55
SRE,ERS,1,4,3,Assembly,pcswsree14,12,2,connect 2 groups of ballasts together (3 wires each),0.55,1,0.55
SRE,ERS,1,4,3,Assembly,pcswsreers14,12,3,"take 3 wires, plug in connector, place, put tie-wrap",0.48,1,0.48
SRE,ERS,1,4,3,Assembly,pcswsree14,12,3,"take 3 wires, plug in connector, place, put tie-wrap",0.48,1,0.48
SRE,ERS,1,4,3,Assembly,pcswsreers14,12,4,bring power wires to main exit,0.2,1,0.2
SRE,ERS,1,4,3,Assembly,pcswsree14,12,4,bring power wires to main exit,0.2,1,0.2
SRE,ERS,1,4,3,Assembly,pcswsree14,12,5,extra time to passing wires for XO housing,0.98,1,0.98
SRE,ERS,1,5,3,Assembly,pcswsreers15,12,1,connect 2 ballasts together (3 wires each),0.36,2,0.72
SRE,ERS,1,5,3,Assembly,pcswsree15,12,1,connect 2 ballasts together (3 wires each),0.36,2,0.72
SRE,ERS,1,5,3,Assembly,pcswsreers15,12,2,connect 2 groups of ballasts together (3 wires each),0.55,2,1.1
SRE,ERS,1,5,3,Assembly,pcswsree15,12,2,connect 2 groups of ballasts together (3 wires each),0.55,2,1.1
SRE,ERS,1,5,3,Assembly,pcswsreers15,12,3,"take 3 wires, plug in connector, place, put tie-wrap",0.48,1,0.48
SRE,ERS,1,5,3,Assembly,pcswsree15,12,3,"take 3 wires, plug in connector, place, put tie-wrap",0.48,1,0.48
SRE,ERS,1,5,3,Assembly,pcswsreers15,12,4,bring power wires to main exit,0.2,1,0.2
SRE,ERS,1,5,3,Assembly,pcswsree15,12,4,bring power wires to main exit,0.2,1,0.2
SRE,ERS,1,5,3,Assembly,pcswsree15,12,5,extra time to passing wires for XO housing,1.07,1,1.07
SRE,ERS,1,6,3,Assembly,pcswsreers16,12,1,connect 2 ballasts together (3 wires each),0.36,3,1.08
SRE,ERS,1,6,3,Assembly,pcswsree16,12,1,connect 2 ballasts together (3 wires each),0.36,3,1.08
SRE,ERS,1,6,3,Assembly,pcswsreers16,12,2,connect 2 groups of ballasts together (3 wires each),0.55,2,1.1
