 Family Product , Optic , Work Center , Option , Length , ID , Task , Time (min) 
SL2LED,2XSL,Assembly,aoptic 31,4,2,place on housing,0.3
SL2LED,2XSL,Assembly,aoptic 31,4,3,place & clip 2 plastic boards retainer,0.59
SL2LED,2XSL,Assembly,aoptic 31,4,4,"place & screw guide light end brkt (2 brkt, 2 screws each)",0.46
SL2LED,2XSL,Assembly,aoptic 31,8,1,clean guide light,0.32
SL2LED,2XSL,Assembly,aoptic 31,8,2,place on housing,0.6
SL2LED,2XSL,Assembly,aoptic 31,8,3,place & clip 2 plastic boards retainer,1.18
SL2LED,2XSL,Assembly,aoptic 31,8,4,"place & screw guide light end brkt (2 brkt, 2 screws each)",0.92
SL2LED,2XSL,Assembly,aoptic 31,12,1,clean guide light,0.48
SL2LED,2XSL,Assembly,aoptic 31,12,2,place on housing,0.9
SL2LED,2XSL,Assembly,aoptic 31,12,3,place & clip 2 plastic boards retainer,1.77
SL2LED,2XSL,Assembly,aoptic 31,12,4,"place & screw guide light end brkt (2 brkt, 2 screws each)",1.38
SLMLED,2XSL,Assembly,aoptic 31,4,1,clean guide light,0.16
SLMLED,2XSL,Assembly,aoptic 31,4,2,place on housing,0.3
SLMLED,2XSL,Assembly,aoptic 31,4,3,place & clip 2 plastic boards retainer,0.59
SLMLED,2XSL,Assembly,aoptic 31,4,4,"place & screw guide light end brkt (2 brkt, 2 screws each)",0.46
SLMLED,2XSL,Assembly,aoptic 31,8,1,clean guide light,0.32
SLMLED,2XSL,Assembly,aoptic 31,8,2,place on housing,0.6
SLMLED,2XSL,Assembly,aoptic 31,8,3,place & clip 2 plastic boards retainer,1.18
SLMLED,2XSL,Assembly,aoptic 31,8,4,"place & screw guide light end brkt (2 brkt, 2 screws each)",0.92
SLMLED,2XSL,Assembly,aoptic 31,12,1,clean guide light,0.48
SLMLED,2XSL,Assembly,aoptic 31,12,2,place on housing,0.9
SLMLED,2XSL,Assembly,aoptic 31,12,3,place & clip 2 plastic boards retainer,1.77
SLMLED,2XSL,Assembly,aoptic 31,12,4,"place & screw guide light end brkt (2 brkt, 2 screws each)",1.38
